validdate,pm10:ugm3,pm2p5:ugm3,pm1:ugm3,so2:ugm3,no2:ugm3,t_2m:C,co:ugm3,wind_speed_10m:ms,relative_humidity_2m:p,precip_1h:mm,sfc_pressure:Pa,global_rad:W,WeekDay
2019-05-06T12:00:00Z,27.138,19.18,14.574,18.761,16.388,14,211.992,5,53.5,0,101965.6,0,Monday
2019-05-06T15:00:00Z,35.78,25.714,20.73,31.6,27.921,13.3,272.946,3.7,60,0,102003.6,0,Monday
2019-05-06T18:00:00Z,51.763,37.609,30.87,53.645,49.386,12.2,392.948,2.8,69.4,0,101849.6,0,Monday
2019-05-06T21:00:00Z,67.991,49.627,41.25,61.186,64.868,10.9,505.749,2.4,77,0,101910,0,Monday
2019-05-07T00:00:00Z,38.048,26.997,20.951,14.442,10.842,15.7,225.769,5.1,52,0,101977.4,489.7,Tuesday
2019-05-07T03:00:00Z,29.162,20.614,15.643,5.683,2.656,18.2,160.789,5.5,37.3,0,102022.9,922.6,Tuesday
2019-05-07T06:00:00Z,29.673,20.819,15.677,6.399,3.256,18.4,163.625,5.1,39.2,0,101790.9,709.8,Tuesday
2019-05-07T09:00:00Z,29.357,20.711,15.56,9.845,7.023,16.7,179.289,3,43,0,101711.2,149.7,Tuesday
2019-05-07T12:00:00Z,57.64,41.985,34.61,53.705,55.324,13.6,442.268,2.2,64.4,0,101763.1,0,Tuesday
2019-05-07T15:00:00Z,92.425,67.549,56.998,98.782,80.942,13.7,727.102,2,65,0,101742.5,0,Tuesday
2019-05-07T18:00:00Z,74.222,54.276,46.062,80.416,80.313,13.8,624.153,1.9,65.4,0,101596.9,0,Tuesday
2019-05-07T21:00:00Z,83.784,61.385,52.875,78.202,77.873,13.6,738.611,1.7,65.6,0,101529.9,0,Tuesday
2019-05-08T00:00:00Z,45.037,32.418,27.279,29.441,33.832,15.3,386.748,1.8,66.7,0,101546.6,117.2,Wednesday
2019-05-08T03:00:00Z,20.181,14.176,10.798,7.824,3.554,18,180.215,3.5,57.1,0,101383.1,389.7,Wednesday
2019-05-08T06:00:00Z,24.679,17.439,13.202,8.212,3.738,19.7,183.055,4.7,51.5,0,101123.8,411.7,Wednesday
2019-05-08T09:00:00Z,31.077,22.064,16.919,12.753,8.104,17.7,205.693,3.1,64.7,0,101044.8,186.7,Wednesday
2019-05-08T12:00:00Z,47.429,34.437,27.828,41.488,39.836,13.7,373.582,2.1,78.5,0,101121.5,0,Wednesday
2019-05-08T15:00:00Z,61.853,44.976,36.731,65.266,59.819,12.4,486.367,2,86.6,0,101174.8,0,Wednesday
2019-05-08T18:00:00Z,79.062,57.642,47.974,87.235,76.99,11.9,635.018,1.9,92.6,0,101042.4,0,Wednesday
2019-05-08T21:00:00Z,135.98,99.637,84.94,107.577,72.281,11.1,1079.175,2.3,97.2,0,101082.9,0,Wednesday
2019-05-09T00:00:00Z,51.041,36.256,28.505,21.816,20.961,18.4,324.059,0.1,75.9,0,101147.4,480.2,Thursday
2019-05-09T03:00:00Z,97.674,69.465,56.847,23.306,13.285,22.9,311.019,2.1,45.3,0,101093.4,907.2,Thursday
2019-05-09T06:00:00Z,87.955,62.526,51.094,17.884,6.417,23.3,278.567,2.4,45.8,0,100961.3,783.2,Thursday
2019-05-09T09:00:00Z,45.934,32.51,25.445,11.848,6.512,19.8,196.337,4,64.8,0,100989,214.1,Thursday
2019-05-09T12:00:00Z,54.605,39.311,31.99,38.003,34.747,15.6,334.403,2.7,85.7,0,101164.1,0,Thursday
2019-05-09T15:00:00Z,54.538,39.582,33.057,53.94,48.645,14.6,382.613,2.3,94.2,0,101208.3,0,Thursday
2019-05-09T18:00:00Z,63.372,46.132,38.866,64.873,59.452,14.3,445.597,1.9,96.5,0,101160.4,0,Thursday
2019-05-09T21:00:00Z,76.665,55.935,47.612,68.81,67.59,14.3,544.919,1.9,97,0,101182.9,0,Thursday
2019-05-10T00:00:00Z,43.412,30.928,25.25,18.342,13.092,19.1,221.345,2.4,73.5,0,101269.2,437.3,Friday
2019-05-10T03:00:00Z,68.753,49.051,40.804,14.149,6.129,23.7,268.243,1.9,52.7,0,101259.8,885.5,Friday
2019-05-10T06:00:00Z,71.265,51.035,42.788,12.551,6.092,24.6,264.34,2,51.7,0.05,101161.6,603.3,Friday
2019-05-10T09:00:00Z,62.609,45.169,38.514,14.987,12.884,21.2,271.963,3.5,61.1,0,101145.2,197.9,Friday
2019-05-10T12:00:00Z,88.363,64.041,55.667,33.471,36.066,16.3,424.375,3,80.1,0,101294.4,0,Friday
2019-05-10T15:00:00Z,81.44,59.065,51.229,44.126,44.187,15.9,487.47,2.9,81.6,0,101350.9,0,Friday
2019-05-10T18:00:00Z,75.034,54.568,47.314,57.222,58.702,15.1,592.098,2.2,88,0,101317.3,0,Friday
2019-05-10T21:00:00Z,95.788,69.795,60.651,65.454,71.955,14.6,778.714,2.3,90.6,0,101339.5,0,Friday
2019-05-11T00:00:00Z,81.405,58.616,50.271,31.179,28.317,21,473.382,2.3,69.5,0,101429.9,480.2,Saturday
2019-05-11T03:00:00Z,92.932,66.435,54.495,19.901,9.889,26.7,254.632,2,51.4,0,101377,836.9,Saturday
2019-05-11T06:00:00Z,76.69,54.927,44.979,15.432,7.02,26.2,218.04,3.8,51.8,0,101257.3,600.2,Saturday
2019-05-11T09:00:00Z,36.47,26.26,21.387,14.919,11.182,22.5,150.105,3.8,52.4,0,101198.6,207.5,Saturday
2019-05-11T12:00:00Z,29.753,21.636,18.197,26.415,23.886,17.8,201.578,3.9,70,0,101314.9,0,Saturday
2019-05-11T15:00:00Z,37.978,27.695,23.727,42.911,37.462,16.9,270.156,3.6,84.2,0,101324.8,0,Saturday
2019-05-11T18:00:00Z,56.915,41.47,35.112,59.791,52.946,15.7,356.531,2.6,91.8,0,101288.3,0,Saturday
2019-05-11T21:00:00Z,76.505,55.687,47.107,61.441,61.226,14.9,461.919,2.1,93,0,101310.4,0,Saturday
2019-05-12T00:00:00Z,55.121,39.554,32.396,24.247,17.452,21.5,232.974,2.8,65.2,0,101438.1,488.6,Sunday
2019-05-12T03:00:00Z,35.606,25.556,20.74,10.958,5.312,26.3,189.836,3.7,47.9,0,101384.3,855.9,Sunday
2019-05-12T06:00:00Z,30.153,21.668,17.873,10.467,5.596,25.1,186.572,4.7,50.4,0,101266.8,638.4,Sunday
2019-05-12T09:00:00Z,20.934,15.105,12.955,14.798,11.261,21.9,191.038,3.9,52.2,0,101283.8,161.2,Sunday
2019-05-12T12:00:00Z,25.03,18.147,15.721,24.083,21.638,18.6,245.864,3.7,63.3,0,101354.5,0,Sunday
2019-05-12T15:00:00Z,33.607,24.152,20.469,26.72,21.941,18.5,257.412,3.8,64.2,0,101337.5,0,Sunday
2019-05-12T18:00:00Z,37.433,27.035,22.737,33.252,27.58,18.3,291.288,3.8,59.3,0,101214.7,0,Sunday
2019-05-12T21:00:00Z,39.579,28.587,23.99,33.865,30.39,18.6,313.856,4.6,60.1,0,101103.5,0,Sunday
2019-05-13T00:00:00Z,43.794,31.429,25.95,25.547,21.377,19.4,278.685,3.8,64.3,0,101239.4,105.4,Monday
2019-05-13T03:00:00Z,37.986,27.59,22.191,12.009,8.033,21.4,242.264,4.5,61.2,0,101209,388.4,Monday
2019-05-13T06:00:00Z,33.484,24.312,19.601,10.901,8.402,19.6,242.624,4.4,59.4,0,101101.6,146.5,Monday
2019-05-13T09:00:00Z,37.046,27.065,21.543,14.924,13.323,16.5,248.481,3.2,89,1.51,101115.3,34.1,Monday
2019-05-13T12:00:00Z,47.972,35.282,28.655,32.654,31.986,15.3,345.18,3.2,92.1,0.79,101212.9,0,Monday
2019-05-13T15:00:00Z,49.937,36.841,29.522,35.938,31.557,15.1,341.023,2.4,89.5,0,101140.8,0,Monday
2019-05-13T18:00:00Z,73.78,54.578,45.464,78.162,72.512,13.7,568.45,1.6,97.1,0,101058.8,0,Monday
2019-05-13T21:00:00Z,157.663,116.739,100.487,118.748,80.535,13,1271.466,1.9,99,0,101075.5,0,Monday
2019-05-14T00:00:00Z,43.725,31.869,25.064,11.867,13.648,19.1,278.128,3.2,73.7,0,101174.1,425.3,Tuesday
2019-05-14T03:00:00Z,36.019,26.396,19.288,6.293,3.128,21.3,209.292,4.1,65.7,0,101236.3,810.1,Tuesday
2019-05-14T06:00:00Z,37.534,27.682,19.991,6.039,3.624,22.4,196.211,4.6,64.6,0,101115,540.4,Tuesday
2019-05-14T09:00:00Z,41.181,30.395,21.763,11.443,9.276,19.8,205.097,3,76.5,0,101152.9,106.1,Tuesday
2019-05-14T12:00:00Z,45.277,33.13,25.005,32.142,30.029,17.3,305.736,1.3,90.5,0.05,101220.9,0,Tuesday
2019-05-14T15:00:00Z,72.358,52.561,40.903,63.689,58.582,17.8,463.23,1.6,89.7,0,101199.8,0,Tuesday
2019-05-14T18:00:00Z,52.363,38.281,30.969,53.256,52.916,17.1,420.39,1.7,96.9,0,101044.6,0,Tuesday
2019-05-14T21:00:00Z,39.987,29.292,24.747,41.108,45.368,17,382.287,1,97.7,0.03,101104.4,0,Tuesday
2019-05-15T00:00:00Z,20.366,14.673,11.893,15.05,13.911,18.8,214.876,3.9,91.2,0.89,101131.4,188,Wednesday
2019-05-15T03:00:00Z,18.034,12.965,10.12,8.215,6.535,21.4,182.744,4.8,82.4,0.5,101121.9,250.6,Wednesday
2019-05-15T06:00:00Z,22.043,15.715,11.977,8.961,7.15,21.1,183.083,4.8,84.4,0.11,100955,213.2,Wednesday
2019-05-15T09:00:00Z,29.496,21.053,16.157,16.465,14.686,20.7,214.548,2.9,87.8,0.08,100865.6,61.5,Wednesday
2019-05-15T12:00:00Z,24.657,17.592,13.578,17.776,15.743,18.8,210.148,4,96.7,0.09,100880.7,0,Wednesday
2019-05-15T15:00:00Z,26.062,18.656,14.654,21.535,18.795,18.4,230.995,3.2,98,0.01,100893.6,0,Wednesday
2019-05-15T18:00:00Z,29.466,21.272,17.025,27.629,24.471,18.5,263.783,1.9,96.9,2.28,100708.8,0,Wednesday
2019-05-15T21:00:00Z,42.617,30.944,25.189,33.907,37.836,18.3,346.408,2.7,97.5,2.55,100644.9,0,Wednesday
2019-05-16T00:00:00Z,22.161,15.879,12.342,10.325,10.659,20.5,233.418,1.7,91.3,0.55,100776.1,165.8,Thursday
2019-05-16T03:00:00Z,33.001,23.8,19.532,14.774,12.462,23.1,268.667,1.3,81.7,0.65,100752.4,480.5,Thursday
2019-05-16T06:00:00Z,35.651,25.582,21.07,12.914,10.902,23.6,278.389,3.8,79.9,0.05,100620,427.5,Thursday
2019-05-16T09:00:00Z,22.187,15.934,12.291,12.047,8.093,21.5,200.234,3.3,86.1,0.11,100589.7,70.1,Thursday
2019-05-16T12:00:00Z,23.04,16.646,13.347,22.028,19.523,20,235.54,3.6,92.6,0.01,100760.2,0,Thursday
2019-05-16T15:00:00Z,27.587,20.126,17.084,33.374,29.179,19,302.594,2.3,96.9,0,100751.3,0,Thursday
2019-05-16T18:00:00Z,35.139,25.498,21.42,39.903,35.823,19.4,340.82,2.5,96.4,0.01,100609.9,0,Thursday
2019-05-16T21:00:00Z,35.619,25.508,20.738,30.923,30.858,19.1,319.864,2.4,98.4,0,100495.7,0,Thursday
2019-05-17T00:00:00Z,18.209,12.381,8.475,8.758,9.373,21.7,189.564,4.2,88.8,0.14,100540.7,225.6,Friday
2019-05-17T03:00:00Z,17.635,12.589,10.226,11.663,9.846,24.5,205.153,4.9,77.7,0.02,100463.2,450.3,Friday
2019-05-17T06:00:00Z,16.405,11.908,10.229,12.845,11.228,25.6,223.942,3.4,76.1,0.22,100269.5,358.8,Friday
2019-05-17T09:00:00Z,26.634,19.365,16.646,22.701,23.154,24.3,282.106,2.5,83.5,0.06,100219.7,136.3,Friday
2019-05-17T12:00:00Z,40.127,29.415,25.549,45.577,47.377,20.6,409.618,1.5,97.6,0.01,100372.5,0,Friday
2019-05-17T15:00:00Z,140.381,104.074,91.464,169.294,70.051,19.7,1236.884,1.4,99.4,0,100328.3,0,Friday
2019-05-17T18:00:00Z,117.007,86.917,76.161,159.266,78.936,19.6,1137.251,1.9,99.8,0,100298.6,0,Friday
2019-05-17T21:00:00Z,59.016,43.633,37.527,73.082,69.485,19.4,617.946,5.7,98,0.03,100389.4,0.2,Friday
2019-05-18T00:00:00Z,29.58,21.29,17.596,21.316,21.11,21.1,260.33,4.6,85,0.01,100539.5,349.9,Saturday
2019-05-18T03:00:00Z,20.955,15.093,12.848,12.747,10.549,22.8,208.42,4.6,69.6,0,100531.1,544.9,Saturday
2019-05-18T06:00:00Z,29.834,21.428,17.987,14.872,10.917,23.6,211.783,5.1,67.1,0,100403.1,417.8,Saturday
2019-05-18T09:00:00Z,37.85,27.334,22.773,22.114,21.129,22.7,251.48,4.4,69.3,0,100416.9,147.5,Saturday
2019-05-18T12:00:00Z,64.056,47.124,40.195,71.735,69.12,20,530.592,3.1,84.2,0,100571.8,0,Saturday
2019-05-18T15:00:00Z,77.874,57.526,49.808,111.342,74.445,17.1,698.324,2.2,94.7,0,100718.1,0,Saturday
2019-05-18T18:00:00Z,96.436,71.612,62.609,152.847,72.67,15.6,945.756,1.9,99,0,100624.4,0,Saturday
2019-05-18T21:00:00Z,157.151,116.757,102.616,162.805,68.492,16.3,1486.917,0.5,99.8,0,100647.9,0.3,Saturday
2019-05-19T00:00:00Z,69.205,50.38,43.537,53.221,52.294,21.1,531.426,1.2,83.9,0,100712.2,310.2,Sunday
2019-05-19T03:00:00Z,90.715,65.074,55.235,25.636,25.956,25.2,364.645,2.5,66.5,0.01,100723.8,487.6,Sunday
2019-05-19T06:00:00Z,106.158,75.845,64.27,24.044,20.049,24.7,347.196,2.2,74.3,0.06,100600.2,310.4,Sunday
2019-05-19T09:00:00Z,96.461,69.081,58.807,29.523,25.131,23.4,356.85,2.5,81.2,0,100603,142.5,Sunday
2019-05-19T12:00:00Z,117.818,84.784,72.621,42.161,45.143,19.3,482.006,2.7,92.5,0,100852.7,0,Sunday
2019-05-19T15:00:00Z,155.78,112.936,97.543,102.366,83.702,18.9,894.614,1.1,97,0,100952.3,0,Sunday
2019-05-19T18:00:00Z,189.578,138.762,120.885,172.252,88.075,18.9,1321.56,0.4,97.2,0,100867.7,0,Sunday
2019-05-19T21:00:00Z,155.468,114.347,100.004,142.888,86.825,19.2,1318.072,2.8,94.7,0,100915.4,0.6,Sunday
2019-05-20T00:00:00Z,102.209,77.728,48.479,18.637,12.977,20.2,350.787,6.4,63.4,0,101174.5,146.3,Monday
2019-05-20T03:00:00Z,37.973,28.747,18.836,9.559,5.485,21.9,140.304,5.8,44.4,0,101370.6,852,Monday
2019-05-20T06:00:00Z,28.093,19.615,16.196,8.426,4.306,22.6,120.521,5.1,37.5,0,101260.8,796.4,Monday
2019-05-20T09:00:00Z,35.542,25.427,21.752,15.279,11.13,20,159.294,4.3,40.8,0,101176.4,245,Monday
2019-05-20T12:00:00Z,72.673,52.993,46.11,61.478,62.323,17,467.667,2.6,45.6,0,101315.8,0,Monday
2019-05-20T15:00:00Z,105.564,77.034,66.974,105.401,74.498,17.6,688.217,1.2,48.5,0,101368.7,0,Monday
2019-05-20T18:00:00Z,217.472,160.612,141.123,235.029,78.215,14.6,1698.494,1.2,67.3,0,101281,0,Monday
2019-05-20T21:00:00Z,159.598,117.681,103.176,137.451,69.506,11.7,1284.673,2,78.8,0,101305.6,1.3,Monday
2019-05-21T00:00:00Z,108.726,78.606,67.156,65.452,55.261,19.5,622.426,2.5,52.1,0,101313.9,524.4,Tuesday
2019-05-21T03:00:00Z,98.226,70.498,48.306,31.362,23.155,24.2,345.795,2.2,32.6,0,101220.1,947.4,Tuesday
2019-05-21T06:00:00Z,100.399,72.922,49.514,28.644,17.687,25.6,344.498,2.4,32.5,0,101036,808.7,Tuesday
2019-05-21T09:00:00Z,109.161,80.71,57.439,42.095,33.391,24.4,435.469,1.7,40.5,0,100859.9,247.5,Tuesday
2019-05-21T12:00:00Z,130.589,96.763,73.788,83.192,83.733,17.8,723.245,2.6,57.7,0,101033,0,Tuesday
2019-05-21T15:00:00Z,114.113,83.579,66.36,83.573,69.548,18.5,631.574,2.7,56.6,0,101068.4,0,Tuesday
2019-05-21T18:00:00Z,92.077,67.498,55.512,89.74,68.52,17.5,579.515,2.4,74.7,0,100954.6,0,Tuesday
2019-05-21T21:00:00Z,142.75,104.904,89.774,127.589,84.66,14.6,1050.906,2.3,88.8,0,100968.3,1.6,Tuesday
2019-05-22T00:00:00Z,135.86,98.516,82.453,75.768,72.664,22.2,809.324,2.2,62,0,101016.9,518.5,Wednesday
2019-05-22T03:00:00Z,93.87,68.363,49.864,28.236,21.429,27.8,430.151,1.8,32.8,0,100953,937.6,Wednesday
2019-05-22T06:00:00Z,91.988,67.038,48.956,23.621,11.333,29,383.957,2.5,31.8,0,100823.9,790.4,Wednesday
2019-05-22T09:00:00Z,125.84,92.094,71.923,39.841,31.632,27,561.676,1.5,45.5,0,100717.6,246.6,Wednesday
2019-05-22T12:00:00Z,154.344,112.507,92.787,58.527,59.976,19.5,710.56,2.7,67.8,0,100931.2,0,Wednesday
2019-05-22T15:00:00Z,128.062,93.349,77.31,58.532,47.412,19.1,548.424,3.3,65.6,0,100999.8,0,Wednesday
2019-05-22T18:00:00Z,138.597,101.533,83.889,89.667,74.777,17.8,726.875,2.6,85.6,0,100978.7,0,Wednesday
2019-05-22T21:00:00Z,169.945,124.89,103.986,117.554,97.43,16.4,1076.04,2,92.5,0,101038.1,1.8,Wednesday
2019-05-23T00:00:00Z,156.42,114.844,92.328,74.616,70.446,23.4,978.347,2.1,65,0,101182.4,515.9,Thursday
2019-05-23T03:00:00Z,98.614,72.141,53.324,33.188,29.579,29.7,580.054,0.9,36.5,0,101194.9,934.8,Thursday
2019-05-23T06:00:00Z,92.952,68.196,49.398,27.746,15.713,31.5,494.102,1.6,32.3,0,101080.6,798.9,Thursday
2019-05-23T09:00:00Z,104.657,77.668,58.712,41.844,34.773,27.5,631.776,3.9,49.6,0,101026.6,247.4,Thursday
2019-05-23T12:00:00Z,101.825,75.74,58.18,54.606,53.178,21.5,683.286,3.8,60.7,0,101186.5,0,Thursday
2019-05-23T15:00:00Z,88.949,66.299,50.167,56.37,44.005,20.6,536.487,4,66.9,0,101227.2,0,Thursday
2019-05-23T18:00:00Z,80.646,60.086,46.346,67.125,54.512,19.2,556.926,3.4,72.8,0,101193.8,0,Thursday
2019-05-23T21:00:00Z,84.794,63.143,49.264,64.51,63.171,18.2,596.447,3,73.9,0,101249.9,3.2,Thursday
2019-05-24T00:00:00Z,70.465,52.065,39.416,32.994,24.699,24.5,410.41,3.6,55.4,0,101357.1,518.1,Friday
2019-05-24T03:00:00Z,58.32,43.008,31.453,17.112,9.646,28.3,291.149,5,36.4,0,101363.9,934.5,Friday
2019-05-24T06:00:00Z,40.155,29.579,22.174,13.83,6.599,28.9,243.931,5.2,35.3,0,101175.6,798.2,Friday
2019-05-24T09:00:00Z,32.197,23.931,18.201,17.01,12.49,25.6,229.874,5.1,51.8,0,101014.2,248.2,Friday
2019-05-24T12:00:00Z,25.055,18.399,14.092,18.045,14.608,21.1,210.134,6.4,65.9,0,101137.3,0,Friday
2019-05-24T15:00:00Z,24.3,17.681,13.361,17.436,13.437,21.2,203.621,7.2,76.9,0,101096.5,0,Friday
2019-05-24T18:00:00Z,24.456,17.876,13.144,18.662,14.26,21.2,215.447,6.8,80.8,0,101037.8,0,Friday
2019-05-24T21:00:00Z,28.74,21.269,14.789,19.864,15.847,21.3,227.996,7,80.1,0,101063.2,2.9,Friday
2019-05-25T00:00:00Z,33.441,24.7,15.484,12.467,7.428,24.1,206.14,8,67.8,0,101129.1,449,Saturday
2019-05-25T03:00:00Z,35.006,26.183,15.462,8.472,3.75,26.9,197.213,8.5,59.3,0,101133.5,765,Saturday
2019-05-25T06:00:00Z,34.106,25.89,15.064,9.008,4.842,25.7,209.438,7.2,61.2,0,101018.3,320.1,Saturday
2019-05-25T09:00:00Z,34.627,26.571,15.979,14.607,11.299,24,234.953,6.2,66.8,0,100975.4,76.4,Saturday
2019-05-25T12:00:00Z,35.88,27.322,16.227,17.085,13.418,23.1,240.282,6.9,70.8,0,101089.8,0,Saturday
2019-05-25T15:00:00Z,33.766,25.586,14.895,15.984,12.332,21.2,232.206,6.5,89.2,1.37,101025.1,0,Saturday
2019-05-25T18:00:00Z,30.553,22.927,13.412,15.477,11.822,21.2,220.989,6.9,89.4,0.95,100923.6,0,Saturday
2019-05-25T21:00:00Z,28.59,21.128,12.831,14.762,11.793,21.1,210.808,7.5,90,1.78,100829.3,0.3,Saturday
2019-05-26T00:00:00Z,29.58,21.509,13.557,11.827,9.874,21.1,195.829,8.7,90.4,4.48,100855,35.9,Sunday
2019-05-26T03:00:00Z,26.789,19.021,12.591,10.5,7.832,22,172.105,8.5,90.6,0.77,100814,202.9,Sunday
2019-05-26T06:00:00Z,26.492,18.815,12.906,10.362,7.896,21.6,169.749,8.6,90.6,6.16,100612.7,80.1,Sunday
2019-05-26T09:00:00Z,26.789,19.22,13.293,12.097,9.756,21.9,179.643,7.4,91.5,1.01,100510.2,50.8,Sunday
2019-05-26T12:00:00Z,26.839,19.36,13.74,17.627,13.58,21.9,209.724,6.3,93.2,1.7,100599.1,0,Sunday
2019-05-26T15:00:00Z,37.824,27.698,22.189,30.744,26.92,22.2,299.727,5.6,94.1,0.51,100602.4,0,Sunday
2019-05-26T18:00:00Z,34.644,25.39,21.358,34.033,32.336,22.1,340.396,4.7,95.6,1.38,100513.7,0,Sunday
2019-05-26T21:00:00Z,43.554,31.949,27.301,43.496,47.388,21.7,416.368,3.5,95.5,4.75,100532.3,1.5,Sunday
2019-05-27T00:00:00Z,48.668,35.378,30.546,36.999,38.725,24.1,415.529,4.5,87.1,0.05,100718.1,289.4,Monday
2019-05-27T03:00:00Z,55.281,40.015,34.748,18.01,15.528,28.4,323.25,3,73.1,0.11,100710.4,705.2,Monday
2019-05-27T06:00:00Z,77.076,55.669,46.788,17.371,12.159,25.2,397.396,6.9,83.1,1.18,100811,471,Monday
2019-05-27T09:00:00Z,53.251,39.712,25.077,11.302,8.013,19.7,248.77,7,76.7,0.02,101044.4,58,Monday
2019-05-27T12:00:00Z,36.315,26.922,17.636,15.919,13.641,18.2,214.352,6.1,74.8,0.07,101332.7,0,Monday
2019-05-27T15:00:00Z,30.715,22.49,15.752,18.035,16.162,18.5,205.983,5.3,68,0,101533.9,0,Monday
2019-05-27T18:00:00Z,28.991,21.241,15.445,22.069,19.872,18.1,216.451,4.4,64.3,0,101514.3,0,Monday
2019-05-27T21:00:00Z,29.881,21.545,16.88,25.04,24.513,15.9,233.699,3.3,69,0,101571.4,5,Monday
2019-05-28T00:00:00Z,24.577,17.25,13.153,11.126,7.708,19.3,158.117,4.8,57.9,0,101623.6,501.5,Tuesday
2019-05-28T03:00:00Z,34.544,25.348,18.428,7.124,3.484,22.8,137.751,4.8,42.5,0,101629.6,898.4,Tuesday
2019-05-28T06:00:00Z,37.141,27.377,20.081,7.2,3.766,23.4,137.519,5,32.6,0,101495.7,785.9,Tuesday
2019-05-28T09:00:00Z,47.116,34.521,26.028,12.771,9.25,21.8,187.013,3.3,46.1,0,101441.5,259.7,Tuesday
2019-05-28T12:00:00Z,109.857,80.71,66.637,78.948,79.836,16.2,687.473,2.6,78.6,0,101501.8,0,Tuesday
2019-05-28T15:00:00Z,191.488,140.387,118.915,147.037,93.17,16.6,1293.675,2.2,81.7,0,101550.6,0,Tuesday
2019-05-28T18:00:00Z,210.452,153.978,130.782,157.211,96.678,15.6,1436.752,0.7,88.8,0,101438.5,0,Tuesday
2019-05-28T21:00:00Z,254.879,186.929,159.844,126.787,92.506,15.9,1846.369,1,91.2,0,101427.5,2.1,Tuesday
2019-05-29T00:00:00Z,190.431,138.755,116.886,68.297,94.584,18.7,1232.566,0.9,76.8,0,101519.7,203.3,Wednesday
2019-05-29T03:00:00Z,89.587,64.789,52.459,27.145,37.241,22.9,463.05,0.5,39.9,0,101518.3,636,Wednesday
2019-05-29T06:00:00Z,48.792,35.289,27.876,12.757,9.819,25.3,248.78,1.9,32.2,0,101390.7,785.6,Wednesday
2019-05-29T09:00:00Z,56.135,40.841,32.026,19.926,14.489,23.8,276.544,2.2,48.1,0,101273.3,256.8,Wednesday
2019-05-29T12:00:00Z,110.371,80.833,66.277,74.405,78.594,16.8,685.457,1.9,80.9,0,101351.8,0,Wednesday
2019-05-29T15:00:00Z,116.687,85.783,73.005,120.888,86.339,15.3,922.14,2,83.8,0,101379.1,0,Wednesday
2019-05-29T18:00:00Z,129.879,95.662,82.41,135.049,82.933,14.9,1083.435,2,83.7,0,101288.2,0,Wednesday
2019-05-29T21:00:00Z,135.522,99.996,86.754,105.447,74.191,17,1160.545,2.6,75.2,0,101272.3,4,Wednesday
2019-05-30T00:00:00Z,33.005,23.765,19.919,20.457,21.927,21.6,293.912,4.1,57.4,0,101256.5,403.8,Thursday
2019-05-30T03:00:00Z,28.529,19.349,15.146,13.689,8.937,22.9,212.475,4.1,45.2,0,101176.7,457,Thursday
2019-05-30T06:00:00Z,31.091,21.52,16.93,14.785,10.799,24,218.57,3.1,47.1,0,100973.4,332.6,Thursday
2019-05-30T09:00:00Z,32.846,23.168,17.932,20.536,17.538,21.2,250.022,2.4,74,0,100900.8,65.7,Thursday
2019-05-30T12:00:00Z,36.241,25.857,19.406,23.28,21.332,19.5,246.285,1.4,89.3,0,101024.7,0,Thursday
2019-05-30T15:00:00Z,131.457,95.975,80.942,135.974,76.41,19.1,1046.662,1.3,90,0,100988.7,0,Thursday
2019-05-30T18:00:00Z,128.614,94.917,80.079,126.786,80.005,18.6,1100.863,2.3,93.9,0.32,100923.3,0,Thursday
2019-05-30T21:00:00Z,107.285,79.295,66.016,78.709,84.059,18.1,872.089,3.3,92.6,0.02,100984.7,2.6,Thursday
2019-05-31T00:00:00Z,92.361,67.856,55.156,41.076,57.651,19.3,619.117,3.5,80,0,101134.9,362.2,Friday
2019-05-31T03:00:00Z,54.579,39.947,32.256,11.975,11.022,22.7,378.415,3.6,65.5,0,101156.3,572,Friday
2019-05-31T06:00:00Z,49.06,35.905,28.317,8.513,6.258,23.2,310.003,3.6,63.7,0.02,101045.4,581.2,Friday
2019-05-31T09:00:00Z,38.496,28.05,22.107,11.638,8.437,21.5,297.578,3.1,72.1,0,100982.3,247.1,Friday
2019-05-31T12:00:00Z,59.831,43.667,36.339,50.806,55.889,17.3,522.454,1.9,91,0,101112.8,0,Friday
2019-05-31T15:00:00Z,83.461,60.897,51.343,85.125,82.082,16.3,699.171,2.6,91.6,0,101151,0,Friday
2019-05-31T18:00:00Z,157.099,115.035,98.863,152.785,82.093,16.2,1274.024,1.7,94.5,0,101075,0,Friday
2019-05-31T21:00:00Z,196.137,143.544,123.67,112.348,74.21,17.1,1554.004,1.2,91.7,0,101039.3,1.9,Friday
2019-06-01T00:00:00Z,76.251,54.604,44.547,26.149,45.055,19.3,510.283,1.7,82.4,0,101075,175.6,Saturday
2019-06-01T03:00:00Z,29.775,21.064,15.507,8.045,3.862,23,192.083,2.7,65.9,0,101008.8,766,Saturday
2019-06-01T06:00:00Z,29.942,21.186,15.592,8.482,4.792,23.4,189.325,3.4,63.3,0,100847,436.5,Saturday
2019-06-01T09:00:00Z,31.954,22.686,16.763,10.722,8.432,20.9,200.412,2.7,71.9,0,100739,47.9,Saturday
2019-06-01T12:00:00Z,51.205,37.185,29.41,38.471,39.964,19,355.829,2.4,86.3,0,100797.8,0,Saturday
2019-06-01T15:00:00Z,59.597,43.357,34.126,46.289,43.63,18.8,381.557,1.3,91.5,0,100828.6,0,Saturday
2019-06-01T18:00:00Z,59.604,43.565,35.008,54.526,49.521,17.9,423.797,1.4,85.6,0,100694.2,0,Saturday
