validdate;pm10:ugm3;pm2p5:ugm3;pm1:ugm3;so2:ugm3;no2:ugm3;t_2m:C;co:ugm3;wind_speed_10m:ms;relative_humidity_2m:p;precip_1h:mm;sfc_pressure:Pa;global_rad:W
2018-01-27T15:00:00Z;110.606;79.090;68.548;57.795;46.847;-3.8;670.478;3.9;85.6;0.00;102432.9;0.0
2018-01-27T18:00:00Z;125.291;89.289;77.257;73.102;45.457;-4.7;769.040;4.2;85.9;0.00;102395.5;0.0
2018-01-27T21:00:00Z;158.814;112.912;97.571;80.362;42.372;-5.1;896.740;4.4;85.9;0.00;102284.0;0.0
2018-01-28T00:00:00Z;174.934;124.474;107.611;66.584;35.217;-5.9;949.684;3.9;85.9;0.00;102593.0;62.0
2018-01-28T03:00:00Z;129.636;92.504;80.062;45.142;27.889;-2.6;771.802;4.9;73.5;0.00;102729.5;456.4
2018-01-28T06:00:00Z;134.135;95.781;82.910;37.472;25.656;-0.2;703.521;4.5;64.4;0.00;102519.4;344.8
2018-01-28T09:00:00Z;180.267;128.864;111.667;48.483;47.646;-0.6;811.758;3.8;69.3;0.00;102567.9;68.3
2018-01-28T12:00:00Z;193.014;137.927;119.508;56.557;68.711;-3.0;864.366;3.9;76.6;0.00;102789.2;0.0
2018-01-28T15:00:00Z;176.577;125.964;109.045;63.924;65.325;-4.5;943.274;3.4;81.5;0.00;102914.8;0.0
2018-01-28T18:00:00Z;217.340;154.592;133.616;91.227;65.184;-7.0;1128.595;2.9;85.4;0.00;102944.7;0.0
2018-01-28T21:00:00Z;286.357;203.243;175.469;108.828;56.727;-6.9;1447.146;2.7;84.5;0.00;102804.3;0.0
2018-01-29T00:00:00Z;404.085;286.771;247.598;94.428;49.104;-8.7;2077.856;3.5;85.2;0.00;102935.7;69.7
2018-01-29T03:00:00Z;342.633;243.788;210.698;63.763;59.204;-1.6;1646.350;2.6;58.0;0.00;103041.9;575.3
2018-01-29T06:00:00Z;338.480;241.179;208.575;59.252;60.927;0.9;1566.481;1.4;53.9;0.00;102694.5;592.2
2018-01-29T09:00:00Z;433.873;309.815;268.320;77.175;93.433;-1.5;2024.298;2.9;58.5;0.00;102614.8;111.4
2018-01-29T12:00:00Z;622.975;445.197;385.841;123.798;94.651;-4.8;3262.925;3.0;58.2;0.00;102749.5;0.0
2018-01-29T15:00:00Z;673.965;480.671;416.187;187.502;104.249;-7.9;4258.921;3.9;63.5;0.00;102872.6;0.0
2018-01-29T18:00:00Z;745.938;530.254;458.322;274.132;110.066;-4.1;5360.467;1.8;63.6;0.00;102727.4;0.0
2018-01-29T21:00:00Z;733.306;520.456;449.469;205.058;112.358;-7.4;5756.589;3.0;76.2;0.00;102496.5;0.0
2018-01-30T00:00:00Z;664.409;471.686;407.398;124.224;96.939;-5.3;4990.710;2.0;78.1;0.00;102627.1;72.4
2018-01-30T03:00:00Z;630.263;447.686;386.776;86.506;182.665;-1.6;4544.958;1.3;70.3;0.00;102634.9;577.3
2018-01-30T06:00:00Z;563.820;400.958;346.613;72.752;173.510;1.1;3955.252;0.7;66.6;0.00;102273.5;590.6
2018-01-30T09:00:00Z;582.635;415.226;359.372;82.191;189.153;2.4;3927.434;0.9;42.2;0.00;102222.8;115.8
2018-01-30T12:00:00Z;684.783;488.717;423.324;126.070;167.403;-2.7;4532.156;2.6;71.0;0.00;102396.1;0.0
2018-01-30T15:00:00Z;709.684;505.626;437.557;154.538;201.906;-0.9;4710.323;2.1;73.9;0.00;102627.6;0.0
2018-01-30T18:00:00Z;495.625;352.883;305.229;138.773;144.308;-1.0;3143.629;2.7;70.7;0.00;102676.2;0.0
2018-01-30T21:00:00Z;345.933;245.766;212.252;113.010;98.755;-1.6;1888.349;2.7;67.4;0.00;102712.2;0.0
2018-01-31T00:00:00Z;374.372;265.810;229.473;94.150;69.017;-2.0;1892.535;2.9;72.6;0.00;102859.0;53.7
2018-01-31T03:00:00Z;323.856;230.396;198.953;64.285;61.365;2.3;1669.380;3.2;53.9;0.00;102913.7;555.9
2018-01-31T06:00:00Z;259.485;185.313;159.734;52.577;48.039;5.5;1272.791;4.3;38.6;0.00;102696.5;591.2
2018-01-31T09:00:00Z;294.589;211.072;181.746;68.449;68.605;4.8;1285.399;3.6;45.8;0.00;102662.4;119.5
2018-01-31T12:00:00Z;442.510;316.843;273.595;116.933;73.570;-0.5;1980.390;2.5;65.4;0.00;102749.3;0.0
2018-01-31T15:00:00Z;603.018;430.537;371.505;207.928;77.532;-2.9;3057.576;2.2;80.3;0.00;102796.6;0.0
2018-01-31T18:00:00Z;758.803;539.258;465.176;320.875;100.740;-2.4;4739.883;1.0;69.9;0.00;102667.5;0.0
2018-01-31T21:00:00Z;788.018;558.859;481.676;227.244;110.582;-3.7;5669.150;0.2;90.7;0.00;102559.1;0.0
2018-02-01T00:00:00Z;811.564;575.687;496.309;127.361;115.916;-3.5;6272.934;1.3;90.3;0.00;102689.0;73.1
2018-02-01T03:00:00Z;588.973;418.772;360.929;89.360;184.482;2.5;4168.747;1.0;58.6;0.00;102716.7;563.6
2018-02-01T06:00:00Z;446.774;318.348;274.628;74.850;168.517;5.8;3479.291;1.0;39.2;0.00;102408.3;590.2
2018-02-01T09:00:00Z;533.940;380.986;329.197;85.432;183.584;6.0;3778.502;0.9;36.7;0.00;102372.2;119.2
2018-02-01T12:00:00Z;745.206;532.277;460.799;138.519;148.538;2.1;5366.759;1.8;52.0;0.00;102526.1;0.0
2018-02-01T15:00:00Z;890.003;634.381;548.852;243.802;133.255;0.6;7478.405;1.7;65.2;0.00;102694.6;0.0
2018-02-01T18:00:00Z;725.988;516.265;445.796;225.869;162.147;-1.5;6092.208;2.2;70.9;0.00;102754.9;0.0
2018-02-01T21:00:00Z;590.440;419.453;361.588;165.132;123.511;-0.9;4597.310;2.2;67.1;0.00;102799.1;0.0
2018-02-02T00:00:00Z;400.921;285.224;245.048;86.550;80.829;0.1;2489.862;3.8;59.2;0.00;103059.2;58.3
2018-02-02T03:00:00Z;157.776;112.451;96.616;48.604;33.847;3.8;756.819;7.6;34.0;0.00;103310.7;431.0
2018-02-02T06:00:00Z;156.315;111.188;95.976;47.133;33.961;5.2;830.698;7.5;34.4;0.00;103152.3;520.1
2018-02-02T09:00:00Z;165.476;117.912;101.877;45.114;49.790;3.5;809.139;5.5;42.9;0.00;103159.7;117.3
2018-02-02T12:00:00Z;162.989;116.276;100.590;55.304;61.114;-0.1;733.424;4.4;52.2;0.00;103322.9;0.0
2018-02-02T15:00:00Z;187.336;133.364;115.277;76.113;61.050;-1.3;752.020;4.0;50.9;0.00;103436.1;0.0
2018-02-02T18:00:00Z;239.688;170.058;146.794;119.507;52.270;-3.2;1028.831;3.1;51.3;0.00;103428.7;0.0
2018-02-02T21:00:00Z;276.861;196.105;169.160;117.896;45.732;-3.7;1270.052;3.2;45.7;0.00;103304.5;0.0
2018-02-03T00:00:00Z;329.008;233.262;201.335;91.563;39.044;-3.3;1518.043;3.2;43.2;0.00;103465.6;72.3
2018-02-03T03:00:00Z;259.489;184.520;159.525;57.149;48.065;1.5;1155.092;3.2;28.9;0.00;103447.4;493.4
2018-02-03T06:00:00Z;182.157;129.847;112.407;42.871;31.830;3.4;779.602;4.1;24.2;0.00;103161.2;515.1
2018-02-03T09:00:00Z;228.821;163.498;141.722;62.017;52.692;2.9;949.053;3.6;26.6;0.00;102993.4;116.0
2018-02-03T12:00:00Z;315.282;225.277;195.273;95.355;66.087;-0.9;1365.796;4.1;37.3;0.00;103090.8;0.0
2018-02-03T15:00:00Z;361.172;257.390;222.786;146.696;72.456;-2.6;1792.117;3.2;43.5;0.00;103205.0;0.0
2018-02-03T18:00:00Z;382.954;271.902;234.879;178.416;66.367;-4.0;2059.130;3.0;46.7;0.00;103185.1;0.0
2018-02-03T21:00:00Z;450.773;319.353;275.543;165.857;61.673;-4.6;2602.708;2.3;48.4;0.00;103136.1;0.0
2018-02-04T00:00:00Z;530.121;375.695;324.217;112.033;65.883;-4.1;3150.150;2.8;50.7;0.00;103220.3;78.8
2018-02-04T03:00:00Z;367.552;261.032;225.521;73.367;90.715;0.4;2073.285;0.9;47.5;0.00;103325.9;573.2
2018-02-04T06:00:00Z;274.332;195.217;168.836;55.111;67.055;3.0;1473.872;0.1;34.2;0.00;103069.8;545.4
2018-02-04T09:00:00Z;336.503;240.069;207.914;75.328;87.326;3.3;1637.302;0.8;30.3;0.00;102989.9;105.4
2018-02-04T12:00:00Z;667.001;476.516;413.017;148.345;73.372;-0.6;3456.247;2.1;57.0;0.00;103073.5;0.0
2018-02-04T15:00:00Z;806.619;574.939;497.711;243.320;102.222;-2.5;5163.374;2.4;70.8;0.00;103136.1;0.0
2018-02-04T18:00:00Z;853.428;606.157;523.732;337.732;122.511;-2.4;6521.949;1.4;66.6;0.00;103069.8;0.0
2018-02-04T21:00:00Z;866.228;613.765;529.610;247.760;133.644;-3.1;7621.460;1.0;72.8;0.00;103051.9;0.0
2018-02-05T00:00:00Z;824.453;584.444;504.440;129.174;134.105;-3.4;7661.322;1.6;76.6;0.00;103132.2;84.3
2018-02-05T03:00:00Z;513.912;365.140;315.547;82.995;198.101;3.7;4396.291;2.1;40.8;0.00;103151.4;601.2
2018-02-05T06:00:00Z;369.542;263.009;227.493;64.375;143.643;6.9;3050.502;2.2;30.2;0.00;102727.8;620.9
2018-02-05T09:00:00Z;424.395;302.795;262.257;84.556;141.567;6.6;3026.850;1.2;37.7;0.00;102676.9;137.4
2018-02-05T12:00:00Z;629.310;449.588;389.678;141.570;112.800;1.5;4203.491;1.6;52.7;0.00;102787.4;0.0
2018-02-05T15:00:00Z;785.676;560.032;484.816;242.600;105.610;-1.3;6185.003;2.4;70.8;0.00;102829.7;0.0
2018-02-05T18:00:00Z;869.422;617.498;533.522;334.967;131.943;-3.3;7866.249;3.2;79.7;0.00;102723.1;0.0
2018-02-05T21:00:00Z;789.338;559.674;483.119;226.707;122.910;-1.2;7741.201;1.6;66.1;0.00;102649.1;0.0
2018-02-06T00:00:00Z;699.979;496.490;428.658;133.273;107.764;-2.0;6555.161;0.6;79.4;0.00;102703.4;82.0
2018-02-06T03:00:00Z;549.589;390.148;336.996;91.382;188.310;4.9;5006.604;1.6;49.2;0.00;102749.0;513.1
2018-02-06T06:00:00Z;462.665;329.027;284.470;73.201;171.160;7.6;4258.844;1.4;33.9;0.00;102355.9;495.3
2018-02-06T09:00:00Z;507.236;361.502;312.905;88.456;164.265;7.1;4053.548;1.9;37.5;0.00;102162.4;110.1
2018-02-06T12:00:00Z;601.531;429.189;371.719;128.072;139.002;2.5;4496.482;2.2;56.1;0.00;102225.5;0.0
2018-02-06T15:00:00Z;618.365;440.468;381.140;188.951;117.701;-0.5;4571.835;2.5;71.3;0.00;102267.7;0.0
2018-02-06T18:00:00Z;576.634;409.593;353.886;224.087;98.426;-1.9;4295.765;2.7;80.3;0.00;102159.0;0.0
2018-02-06T21:00:00Z;637.918;452.051;390.070;204.192;91.215;-1.7;4893.922;2.3;80.7;0.00;102070.3;0.0
2018-02-07T00:00:00Z;708.854;502.402;433.562;127.291;96.959;-0.0;5685.140;2.1;70.8;0.00;102228.2;59.0
2018-02-07T03:00:00Z;476.341;338.027;291.887;81.183;136.232;5.7;3737.885;1.4;52.0;0.00;102288.9;414.1
2018-02-07T06:00:00Z;489.297;347.769;300.557;77.755;148.848;9.0;3570.299;0.6;41.2;0.00;102069.8;443.2
2018-02-07T09:00:00Z;651.163;464.293;401.978;100.926;156.593;9.0;4528.966;0.6;46.0;0.00;102054.9;99.5
2018-02-07T12:00:00Z;818.862;584.630;506.538;153.302;118.431;5.5;6180.805;1.7;58.2;0.00;102175.2;0.0
2018-02-07T15:00:00Z;913.726;651.153;563.621;261.679;138.002;4.2;7963.452;1.5;60.3;0.00;102244.0;0.0
2018-02-07T18:00:00Z;933.148;662.845;572.739;361.554;155.766;-1.2;9272.280;2.5;84.0;0.00;102207.2;0.0
2018-02-07T21:00:00Z;841.687;596.542;514.815;243.128;141.355;-1.8;8911.843;2.1;87.7;0.00;102064.8;0.0
2018-02-08T00:00:00Z;680.416;482.602;416.638;119.560;111.745;0.1;6233.282;3.8;73.3;0.00;102099.0;87.4
2018-02-08T03:00:00Z;368.577;261.935;226.317;62.037;111.078;7.0;2908.270;6.0;44.1;0.00;101966.5;581.2
2018-02-08T06:00:00Z;273.854;194.992;168.646;56.198;52.143;10.2;1795.610;4.5;38.1;0.00;101625.9;561.3
2018-02-08T09:00:00Z;275.993;196.725;170.250;64.299;64.864;9.3;1651.235;3.8;48.0;0.00;101408.2;123.2
2018-02-08T12:00:00Z;249.808;178.059;154.079;75.443;74.807;5.2;1469.291;4.3;58.2;0.00;101483.2;0.0
2018-02-08T15:00:00Z;265.817;189.088;163.428;103.067;80.477;4.6;1505.047;3.8;55.8;0.00;101443.5;0.0
2018-02-08T18:00:00Z;333.927;236.846;204.404;139.007;88.732;4.5;1775.677;2.9;58.5;0.00;101465.6;0.0
2018-02-08T21:00:00Z;432.389;306.179;264.037;151.742;84.917;4.6;2314.508;2.9;57.4;0.00;101347.4;0.0
2018-02-09T00:00:00Z;423.410;300.128;258.954;106.927;73.672;4.6;2479.752;2.4;59.9;0.00;101474.5;33.7
2018-02-09T03:00:00Z;462.783;328.573;283.752;83.804;100.928;7.3;2753.174;0.9;55.7;0.00;101616.4;269.5
2018-02-09T06:00:00Z;418.010;296.976;256.515;69.658;96.834;10.9;2320.816;0.6;47.6;0.00;101375.9;414.8
2018-02-09T09:00:00Z;457.498;325.627;281.541;88.001;119.633;11.2;2381.800;1.6;50.5;0.00;101402.3;105.8
2018-02-09T12:00:00Z;688.398;491.206;425.385;154.288;99.602;7.3;3923.825;1.6;63.1;0.00;101655.6;0.0
2018-02-09T15:00:00Z;609.481;485.897;420.352;221.199;102.844;6.7;4376.420;1.7;62.6;0.00;101797.8;0.0
2018-02-09T18:00:00Z;540.585;404.001;348.988;226.876;101.374;5.6;3753.375;2.2;61.1;0.00;101820.1;0.0
2018-02-09T21:00:00Z;380.167;303.910;262.317;146.857;95.278;5.7;2689.988;3.1;63.5;0.00;101939.0;0.0
2018-02-10T00:00:00Z;345.918;245.303;211.756;84.223;73.398;5.9;2025.246;5.6;64.4;0.02;102234.9;26.7
2018-02-10T03:00:00Z;398.380;283.749;244.173;69.577;55.021;6.4;1741.560;5.4;70.0;0.03;102543.4;270.6
2018-02-10T06:00:00Z;380.549;270.923;232.987;60.801;48.430;9.7;1493.290;5.4;48.9;0.00;102314.4;346.7
2018-02-10T09:00:00Z;366.121;261.035;224.313;64.342;61.290;8.4;1386.300;5.3;49.7;0.00;102365.6;86.7
2018-02-10T12:00:00Z;380.542;271.964;233.619;90.625;87.171;4.6;1493.127;3.3;60.7;0.00;102590.0;0.0
2018-02-10T15:00:00Z;438.936;313.861;268.974;142.340;83.571;1.9;1724.675;2.0;66.2;0.00;102717.2;0.0
2018-02-10T18:00:00Z;624.582;444.458;382.148;289.412;77.432;-0.5;3170.702;2.8;81.0;0.00;102677.5;0.0
2018-02-10T21:00:00Z;772.874;548.106;471.774;262.497;96.669;1.1;4933.389;0.6;77.3;0.00;102622.8;0.0
2018-02-11T00:00:00Z;865.932;614.007;529.067;142.296;120.046;0.3;6574.079;1.2;89.3;0.00;102725.2;83.2
2018-02-11T03:00:00Z;382.089;272.162;232.672;67.274;86.192;6.8;1987.027;1.5;75.8;0.00;102856.6;553.9
2018-02-11T06:00:00Z;198.735;142.575;119.409;31.236;28.748;11.5;754.087;3.9;29.0;0.00;102557.9;619.2
2018-02-11T09:00:00Z;132.582;95.164;80.996;40.861;34.648;10.9;548.481;1.8;39.6;0.00;102490.0;148.6
2018-02-11T12:00:00Z;322.970;230.941;199.639;118.126;60.941;5.0;1353.051;3.0;41.9;0.00;102706.0;0.0
2018-02-11T15:00:00Z;407.557;291.513;250.902;160.536;66.353;2.8;1825.390;4.0;54.4;0.00;102855.3;0.0
2018-02-11T18:00:00Z;215.614;153.339;132.210;105.624;57.718;1.6;984.288;4.0;37.2;0.00;102957.4;0.0
2018-02-11T21:00:00Z;246.530;174.581;150.314;121.805;45.986;0.2;1132.759;2.6;39.4;0.00;102930.7;0.0
2018-02-12T00:00:00Z;424.774;300.977;259.436;114.148;52.680;0.9;2117.611;2.1;47.9;0.00;103088.7;101.0
2018-02-12T03:00:00Z;73.303;51.986;44.879;28.224;24.912;7.5;498.720;1.8;26.4;0.00;103090.5;616.1
2018-02-12T06:00:00Z;59.097;41.948;36.218;23.171;16.233;10.2;362.496;0.7;24.5;0.00;102770.2;635.8
2018-02-12T09:00:00Z;112.054;79.832;68.910;45.862;35.377;10.4;510.442;1.3;33.6;0.00;102580.4;154.1
2018-02-12T12:00:00Z;446.990;319.090;276.319;145.197;47.683;3.8;1949.894;2.3;58.3;0.00;102581.6;0.0
2018-02-12T15:00:00Z;639.605;455.435;393.972;260.616;71.367;2.6;3418.135;2.9;61.5;0.00;102503.9;0.0
2018-02-12T18:00:00Z;626.176;444.232;383.510;307.881;81.104;0.7;3974.404;3.5;75.1;0.00;102368.4;0.0
2018-02-12T21:00:00Z;462.330;327.348;282.230;189.318;66.048;1.2;3008.448;2.5;73.4;0.00;102207.4;0.0
2018-02-13T00:00:00Z;323.539;229.245;197.614;95.228;55.659;2.6;1939.550;3.7;70.6;0.00;102147.9;101.5
2018-02-13T03:00:00Z;124.615;88.428;76.284;42.358;43.729;11.1;878.054;3.7;45.2;0.00;102087.6;606.8
2018-02-13T06:00:00Z;69.867;49.756;42.644;24.426;16.266;15.1;510.573;4.4;37.1;0.00;101679.5;623.7
2018-02-13T09:00:00Z;110.533;78.973;67.957;45.165;35.771;14.4;600.787;2.6;45.7;0.00;101474.4;150.4
2018-02-13T12:00:00Z;322.031;229.941;198.867;119.216;72.718;7.5;1452.573;2.6;66.7;0.00;101453.1;0.0
2018-02-13T15:00:00Z;349.306;248.948;214.863;160.126;74.414;6.7;1627.935;1.9;70.7;0.00;101465.5;0.0
2018-02-13T18:00:00Z;321.001;228.154;196.641;166.392;77.778;7.1;1624.240;3.1;65.8;0.00;101260.0;0.0
2018-02-13T21:00:00Z;340.599;241.568;208.043;155.488;76.539;6.4;1790.144;2.3;68.6;0.00;101101.4;0.0
2018-02-14T00:00:00Z;368.497;261.458;225.288;110.507;67.636;7.0;1917.733;2.8;70.4;0.00;101168.7;69.2
2018-02-14T03:00:00Z;298.963;212.289;182.747;66.752;74.654;12.2;1359.933;3.2;55.5;0.00;101091.4;202.6
2018-02-14T06:00:00Z;283.399;201.631;173.784;62.024;68.219;14.2;1184.588;2.3;55.2;0.00;100851.1;144.5
2018-02-14T09:00:00Z;336.200;239.630;206.990;80.072;73.535;12.8;1363.077;1.4;69.7;0.00;100822.1;27.4
2018-02-14T12:00:00Z;381.926;272.355;235.557;111.328;71.031;11.3;1650.185;2.1;70.5;0.00;101095.0;0.0
2018-02-14T15:00:00Z;462.333;329.399;284.709;167.803;70.417;10.5;2207.475;2.8;75.6;0.06;101272.1;0.0
2018-02-14T18:00:00Z;501.931;356.536;307.671;235.001;71.623;9.9;2612.696;2.0;78.3;0.00;101280.3;0.0
2018-02-14T21:00:00Z;358.003;254.429;219.100;126.798;69.605;10.0;1718.056;3.7;76.4;0.00;101333.9;0.0
2018-02-15T00:00:00Z;276.820;197.124;169.677;72.311;59.326;8.8;1169.551;4.8;88.9;0.00;101573.3;19.1
2018-02-15T03:00:00Z;203.127;144.629;124.514;51.967;42.612;8.9;1026.459;4.8;76.7;0.00;101681.2;84.0
2018-02-15T06:00:00Z;206.285;146.784;126.190;46.166;38.290;9.0;986.081;4.0;72.2;0.00;101423.1;69.3
2018-02-15T09:00:00Z;212.326;151.224;130.038;50.744;46.142;8.0;954.993;3.5;75.6;0.00;101434.2;14.7
2018-02-15T12:00:00Z;217.741;155.235;133.603;64.929;49.415;6.8;939.362;4.0;79.8;0.07;101626.7;0.0
2018-02-15T15:00:00Z;228.185;162.567;139.946;86.870;48.776;5.8;955.336;2.6;80.7;0.03;101663.9;0.0
2018-02-15T18:00:00Z;300.593;213.600;184.055;149.624;45.611;4.9;1322.518;1.1;87.5;0.05;101538.4;0.0
2018-02-15T21:00:00Z;286.698;203.652;175.355;122.343;41.814;4.2;1221.449;2.8;86.8;0.00;101554.2;0.0
2018-02-16T00:00:00Z;348.327;247.392;213.197;110.644;38.463;4.4;1473.530;0.9;85.0;0.00;101646.2;83.0
2018-02-16T03:00:00Z;222.657;158.162;135.704;53.557;33.553;8.8;816.808;1.9;71.8;0.00;101807.1;591.2
2018-02-16T06:00:00Z;192.322;136.525;116.891;39.185;25.064;13.1;697.455;1.3;60.4;0.00;101565.4;623.2
2018-02-16T09:00:00Z;206.236;146.555;125.813;46.090;35.859;13.5;757.746;1.1;59.8;0.00;101528.2;156.8
2018-02-16T12:00:00Z;518.842;370.156;320.223;153.021;65.091;7.0;2287.922;2.8;87.3;0.00;101619.1;0.0
2018-02-16T15:00:00Z;430.207;306.028;264.371;179.653;76.209;7.2;2309.073;2.7;88.5;0.00;101699.6;0.0
2018-02-16T18:00:00Z;380.331;269.776;232.701;177.613;76.555;6.2;2232.627;2.8;93.8;0.00;101763.9;0.0
2018-02-16T21:00:00Z;258.205;182.997;157.658;97.567;60.840;5.9;1512.938;3.8;93.3;0.00;101522.2;0.0
2018-02-17T00:00:00Z;197.161;139.785;120.290;62.351;42.675;6.5;1016.831;5.4;89.6;0.00;101544.6;109.7
2018-02-17T03:00:00Z;115.795;82.086;70.490;31.459;18.617;11.7;674.735;6.3;69.8;0.00;101559.5;600.5
2018-02-17T06:00:00Z;97.633;69.276;59.563;23.606;12.368;14.8;631.170;4.9;60.6;0.00;101196.3;611.8
2018-02-17T09:00:00Z;117.675;83.680;72.163;34.498;25.471;13.9;706.651;4.0;64.2;0.00;101069.8;151.2
2018-02-17T12:00:00Z;238.718;170.132;147.164;86.857;73.308;11.1;1205.820;3.4;74.9;0.00;101220.3;0.0
2018-02-17T15:00:00Z;251.400;178.803;154.494;111.790;76.088;11.0;1344.546;3.1;81.0;0.08;101282.9;0.0
2018-02-17T18:00:00Z;232.463;165.120;142.448;96.533;76.070;10.2;1216.359;3.5;83.2;0.09;101313.2;0.0
2018-02-17T21:00:00Z;206.516;146.703;126.375;69.837;62.073;8.7;990.235;4.4;86.4;0.16;101359.4;0.0
2018-02-18T00:00:00Z;203.779;144.806;124.769;44.489;48.892;8.0;868.914;5.7;84.4;0.07;101490.3;11.2
2018-02-18T03:00:00Z;248.873;176.893;152.587;53.513;45.918;7.6;977.742;5.4;75.5;0.04;101654.9;56.1
2018-02-18T06:00:00Z;261.291;185.713;160.185;47.873;45.379;6.9;914.826;5.0;87.2;0.66;101468.3;51.8
2018-02-18T09:00:00Z;270.804;192.712;166.358;55.451;50.522;6.5;986.756;4.6;84.5;0.16;101561.2;18.6
2018-02-18T12:00:00Z;272.475;194.037;167.556;68.706;53.008;6.0;1067.634;4.4;83.7;0.01;101721.4;0.0
2018-02-18T15:00:00Z;133.381;95.132;82.219;61.173;49.819;5.4;862.949;5.1;88.7;0.14;101787.0;0.0
2018-02-18T18:00:00Z;147.944;105.226;90.812;72.107;46.945;5.1;900.488;3.5;90.9;0.14;101723.3;0.0
2018-02-18T21:00:00Z;151.342;107.477;92.685;65.261;43.556;5.0;889.019;3.9;92.9;0.04;101711.4;0.0
2018-02-19T00:00:00Z;119.343;84.853;73.253;45.615;39.118;5.0;769.411;3.8;92.3;0.80;101871.7;9.1
2018-02-19T03:00:00Z;117.920;83.957;72.510;39.540;33.690;5.2;680.923;4.1;88.6;0.50;101976.2;71.7
2018-02-19T06:00:00Z;131.559;93.535;80.631;32.602;30.719;6.1;603.577;3.2;84.3;0.01;101687.5;147.1
2018-02-19T09:00:00Z;132.325;94.102;81.129;32.736;39.821;7.6;589.230;3.3;75.0;0.00;101708.7;60.6
2018-02-19T12:00:00Z;202.637;144.422;124.893;73.721;54.515;6.7;874.882;1.7;81.3;0.00;101827.1;0.0
2018-02-19T15:00:00Z;181.990;129.534;112.008;94.852;48.469;6.3;940.629;2.6;80.2;0.00;101875.1;0.0
2018-02-19T18:00:00Z;172.779;122.698;105.967;97.040;44.477;5.5;916.995;3.4;83.5;0.00;101859.0;0.0
2018-02-19T21:00:00Z;170.495;120.892;104.327;87.480;38.994;5.4;908.239;3.7;85.5;0.00;101585.3;0.0
2018-02-20T00:00:00Z;189.035;134.085;115.739;69.647;33.409;5.5;946.660;1.5;91.0;0.51;101760.9;9.4
2018-02-20T03:00:00Z;152.156;108.096;93.369;41.790;32.084;5.8;777.362;2.2;92.8;1.88;101760.7;49.1
2018-02-20T06:00:00Z;159.158;113.154;97.764;36.177;33.876;6.4;724.664;3.6;91.8;0.91;101604.2;50.9
2018-02-20T09:00:00Z;165.525;118.050;102.171;48.498;36.377;6.2;766.825;3.5;90.7;0.29;101658.5;20.5
2018-02-20T12:00:00Z;150.178;107.336;93.016;63.925;38.770;5.4;845.540;2.9;93.2;0.00;101898.3;0.0
2018-02-20T15:00:00Z;132.591;94.534;81.725;61.065;42.231;4.6;796.850;3.4;92.7;0.00;101984.5;0.0
2018-02-20T18:00:00Z;155.497;110.573;95.343;76.033;42.622;4.0;891.543;3.6;92.6;0.00;101974.4;0.0
2018-02-20T21:00:00Z;193.254;137.256;118.105;84.761;42.596;4.2;1009.939;3.4;92.9;0.00;102041.8;0.0
2018-02-21T00:00:00Z;198.695;141.333;121.447;64.819;39.094;4.6;973.206;3.9;89.6;0.00;102179.5;61.7
2018-02-21T03:00:00Z;150.351;107.150;91.704;37.867;30.916;6.2;726.936;3.7;80.5;0.21;102263.0;153.3
2018-02-21T06:00:00Z;158.416;112.989;96.261;31.507;30.023;7.7;655.661;4.7;67.8;0.00;102006.0;138.7
2018-02-21T09:00:00Z;179.980;128.567;109.791;42.078;43.036;7.8;733.023;3.5;66.7;0.00;102011.1;37.2
2018-02-21T12:00:00Z;243.968;174.358;149.736;76.535;65.886;6.9;1034.899;3.3;69.8;0.00;102110.9;0.0
2018-02-21T15:00:00Z;265.803;189.818;162.525;74.813;62.752;5.7;1011.091;2.9;76.7;0.00;102264.4;0.0
2018-02-21T18:00:00Z;296.712;211.542;181.233;99.161;61.221;5.1;1193.344;2.9;80.8;0.00;102169.2;0.0
2018-02-21T21:00:00Z;358.161;254.732;218.676;129.964;55.489;4.0;1628.041;1.5;88.4;0.00;102194.5;0.0
2018-02-22T00:00:00Z;417.962;297.097;255.399;113.572;51.337;4.3;1958.251;1.7;86.0;0.00;102325.6;74.0
2018-02-22T03:00:00Z;207.731;147.937;126.602;48.251;38.268;8.4;1027.002;0.6;66.9;0.00;102350.3;526.8
2018-02-22T06:00:00Z;151.305;107.790;91.703;34.053;20.302;11.3;731.522;1.8;51.0;0.00;102027.9;613.1
2018-02-22T09:00:00Z;160.492;114.513;97.502;41.311;29.457;11.2;695.778;2.9;51.2;0.00;101890.3;174.2
2018-02-22T12:00:00Z;327.835;234.137;201.710;107.485;74.603;7.0;1435.541;3.1;76.0;0.00;101941.4;0.0
2018-02-22T15:00:00Z;303.803;216.567;186.449;127.693;80.654;6.3;1450.262;2.7;79.5;0.00;102008.6;0.0
2018-02-22T18:00:00Z;301.277;214.231;184.269;141.721;79.325;4.1;1522.898;2.3;88.4;0.00;101946.9;0.0
2018-02-22T21:00:00Z;351.023;249.042;214.260;147.301;73.025;3.5;1918.302;2.2;92.7;0.00;101816.6;0.0
2018-02-23T00:00:00Z;353.116;250.541;215.638;98.666;63.881;5.1;2014.923;3.5;88.4;0.00;101847.9;135.7
2018-02-23T03:00:00Z;99.975;70.994;61.085;33.485;27.946;11.5;824.348;3.8;62.1;0.00;101821.6;648.6
